date,home,away,neutral,hg,ag,actual,cutoff,train_n,model,p_home,p_draw,p_away,predictable
2025-10-08,Sierra Leone,Burkina Faso,True,0,1,away,2025-09-28,4804,dixon_coles,0.1448508360379199,0.21390135169974048,0.6412478122623395,True
2025-10-08,Eswatini,Angola,False,2,2,draw,2025-09-28,4804,dixon_coles,0.16199018813823635,0.2858550046908718,0.5521548071708919,True
2025-10-08,Libya,Cape Verde,False,3,3,draw,2025-09-28,4804,dixon_coles,0.34364722435361433,0.3262750733063541,0.33007770234003153,True
2025-10-08,Djibouti,Egypt,True,0,3,away,2025-09-28,4804,dixon_coles,0.004617760922113181,0.02587389713327371,0.9695083419446131,True
2025-10-08,Ethiopia,Guinea-Bissau,True,1,0,home,2025-09-28,4804,dixon_coles,0.3520056774204676,0.3283187267052909,0.3196755958742412,True
2025-10-08,Saudi Arabia,Indonesia,False,3,2,home,2025-09-28,4804,dixon_coles,0.7133091191653972,0.19961369904618656,0.08707718178841647,True
2025-10-08,Qatar,Oman,False,0,0,draw,2025-09-28,4804,dixon_coles,0.45725456076012494,0.2613267400546486,0.28141869918522644,True
2025-10-08,Mauritius,Cameroon,False,0,2,away,2025-09-28,4804,dixon_coles,0.04818877464623006,0.14245794143224416,0.8093532839215257,True
2025-10-09,Timor-Leste,Philippines,True,1,4,away,2025-09-28,4804,dixon_coles,0.046435599405576004,0.1278681824251878,0.8256962181692362,True
2025-10-09,Brunei,Yemen,False,0,2,away,2025-09-28,4804,dixon_coles,0.06422803379648154,0.16150821202080282,0.7742637541827156,True
2025-10-09,Lebanon,Bhutan,True,2,0,home,2025-09-28,4804,dixon_coles,0.9195762537996037,0.07045645065750898,0.009967295542887182,True
2025-10-09,Singapore,India,False,1,1,draw,2025-09-28,4804,dixon_coles,0.28201782364957095,0.320017634844268,0.3979645415061611,True
2025-10-09,Bangladesh,Hong Kong,False,3,4,away,2025-09-28,4804,dixon_coles,0.11878861005928,0.274532158228096,0.6066792317126238,True
2025-10-09,Sri Lanka,Turkmenistan,False,1,0,home,2025-09-28,4804,dixon_coles,0.09018399800185598,0.2392919262986693,0.6705240756994747,True
2025-10-09,Thailand,Taiwan,False,2,0,home,2025-09-28,4804,dixon_coles,0.8713261152060845,0.08532460943293299,0.04334927536098235,True
2025-10-09,Honduras,Costa Rica,False,0,0,draw,2025-09-28,4804,dixon_coles,0.27237145265983564,0.26913030356148565,0.45849824377867865,True
2025-10-09,Syria,Myanmar,True,5,1,home,2025-09-28,4804,dixon_coles,0.8528202871291428,0.10984512808223489,0.03733458478862246,True
2025-10-09,Laos,Malaysia,False,0,3,away,2025-09-28,4804,dixon_coles,0.06982660845022381,0.12115233392390444,0.8090210576258718,True
2025-10-09,Vietnam,Nepal,False,3,1,home,2025-09-28,4804,dixon_coles,0.8461319206579812,0.11941742167449941,0.03445065766751934,True
2025-10-09,Liberia,Namibia,False,3,1,home,2025-09-28,4804,dixon_coles,0.2508305554270484,0.3253743249649415,0.42379511960800986,True
2025-10-09,Nicaragua,Haiti,False,0,3,away,2025-09-28,4804,dixon_coles,0.27964997144022774,0.2640742790487741,0.45627574951099814,True
2025-10-09,Tajikistan,Maldives,False,2,0,home,2025-09-28,4804,dixon_coles,0.8768555418698953,0.08986800143678406,0.03327645669332061,True
2025-10-09,Pakistan,Afghanistan,False,0,0,draw,2025-09-28,4804,dixon_coles,0.0724275601009445,0.33303137664326316,0.5945410632557925,True
2025-10-09,Czech Republic,Croatia,False,0,0,draw,2025-09-28,4804,dixon_coles,0.2298499197864936,0.24414791238427666,0.5260021678292298,True
2025-10-09,Grenada,British Virgin Islands,False,4,1,home,2025-09-28,4804,dixon_coles,0.8326727815050122,0.13505803898819355,0.03226917950679427,True
2025-10-09,Cyprus,Bosnia and Herzegovina,False,2,2,draw,2025-09-28,4804,dixon_coles,0.2902734055865588,0.28473636218635484,0.42499023222708643,True
2025-10-09,Faroe Islands,Montenegro,False,4,0,home,2025-09-28,4804,dixon_coles,0.2790000044013931,0.3573995323419001,0.3636004632567068,True
2025-10-09,England,Wales,False,3,0,home,2025-09-28,4804,dixon_coles,0.7700262617754629,0.1663512228861045,0.06362251533843269,True
2025-10-09,Poland,New Zealand,False,1,0,home,2025-09-28,4804,dixon_coles,0.6618875684123758,0.22423583043978576,0.11387660114783835,True
2025-10-09,Romania,Moldova,False,2,1,home,2025-09-28,4804,dixon_coles,0.8397303469191643,0.11646858833164515,0.043801064749190786,True
2025-10-09,Morocco,Bahrain,False,1,0,home,2025-09-28,4804,dixon_coles,0.8984280346404583,0.08347305226221301,0.01809891309732879,True
2025-10-09,Algeria,Somalia,False,3,0,home,2025-09-28,4804,dixon_coles,0.9861245528875311,0.012186165436230394,0.0016892816762383543,True
2025-10-09,Botswana,Uganda,False,0,1,away,2025-09-28,4804,dixon_coles,0.35861094608422617,0.3182045234078611,0.3231845305079127,True
2025-10-09,Burundi,Kenya,False,0,1,away,2025-09-28,4804,dixon_coles,0.39364946462896316,0.2713032308358185,0.33504730453521825,True
2025-10-09,Malawi,Equatorial Guinea,False,3,0,home,2025-09-28,4804,dixon_coles,0.35828218693293645,0.3103868096730316,0.3313310033940321,True
2025-10-09,Scotland,Greece,False,3,1,home,2025-09-28,4804,dixon_coles,0.27312428798096233,0.2918825643181634,0.4349931477008745,True
2025-10-09,Belarus,Denmark,True,0,6,away,2025-09-28,4804,dixon_coles,0.04889787534538821,0.1458485818231129,0.805253542831499,True
2025-10-09,Malta,Netherlands,False,0,4,away,2025-09-28,4804,dixon_coles,0.01197390320467874,0.046461152199238326,0.9415649445960829,True
2025-10-09,Finland,Lithuania,False,2,1,home,2025-09-28,4804,dixon_coles,0.6641664434881155,0.22568124187840014,0.11015231463348435,True
2025-10-09,Austria,San Marino,False,10,0,home,2025-09-28,4804,dixon_coles,0.9971285176480227,0.0026510881905731786,0.00022039416140416402,True
2025-10-09,Mozambique,Guinea,False,1,2,away,2025-09-28,4804,dixon_coles,0.3091861467189305,0.27697081622725533,0.4138430370538141,True
2025-10-10,Sweden,Switzerland,False,0,2,away,2025-09-28,4804,dixon_coles,0.3237321657214446,0.22308011200869074,0.45318772226986476,True
2025-10-10,Tunisia,São Tomé and Príncipe,False,6,0,home,2025-09-28,4804,dixon_coles,0.9725006341207383,0.02401252669044528,0.0034868391888162667,True
2025-10-10,Northern Ireland,Slovakia,False,2,0,home,2025-09-28,4804,dixon_coles,0.31780550579030864,0.31704807520762596,0.3651464190020653,True
2025-10-10,Germany,Luxembourg,False,4,0,home,2025-09-28,4804,dixon_coles,0.9110901033023331,0.06986303938511038,0.01904685731255657,True
2025-10-10,Kosovo,Slovenia,False,0,0,draw,2025-09-28,4804,dixon_coles,0.378182919731923,0.3044863917449958,0.3173306885230809,True
2025-10-10,Iceland,Ukraine,False,3,5,away,2025-09-28,4804,dixon_coles,0.3358472935194391,0.24489770674411507,0.41925499973644587,True
2025-10-10,Seychelles,Ivory Coast,True,0,7,away,2025-09-28,4804,dixon_coles,0.0016917288183769725,0.019204226254857844,0.9791040449267651,True
2025-10-10,Kazakhstan,Liechtenstein,False,4,0,home,2025-09-28,4804,dixon_coles,0.8556593275899149,0.12263750426685233,0.021703168143233007,True
2025-10-10,Belgium,North Macedonia,False,0,0,draw,2025-09-28,4804,dixon_coles,0.7662465936361544,0.15754357925147222,0.07620982711237342,True
2025-10-10,Suriname,Guatemala,False,1,1,draw,2025-09-28,4804,dixon_coles,0.34924564565710065,0.3288295087881661,0.3219248455547335,True
2025-10-10,El Salvador,Panama,False,0,1,away,2025-09-28,4804,dixon_coles,0.13881533955799577,0.25337799853069454,0.6078066619113096,True
2025-10-10,Bermuda,Trinidad and Tobago,False,0,3,away,2025-09-28,4804,dixon_coles,0.17963772589246527,0.172513912877593,0.6478483612299416,True
2025-10-10,Curaçao,Jamaica,False,2,0,home,2025-09-28,4804,dixon_coles,0.33049728331075323,0.2992095631589116,0.3702931535303352,True
2025-10-10,France,Azerbaijan,False,3,0,home,2025-09-28,4804,dixon_coles,0.9806857737464945,0.016522958837974867,0.0027912674155306846,True
2025-10-10,Gambia,Gabon,True,3,4,away,2025-09-28,4804,dixon_coles,0.3881575614470637,0.26816904588780993,0.3436733926651265,True
2025-10-10,Argentina,Venezuela,True,1,0,home,2025-09-28,4804,dixon_coles,0.8012090829153466,0.14807257890429373,0.05071833818035979,True
2025-10-10,Rwanda,Benin,False,0,1,away,2025-09-28,4804,dixon_coles,0.2547709345594959,0.3432126802808309,0.4020163851596731,True
2025-10-10,South Africa,Zimbabwe,False,0,0,draw,2025-09-28,4804,dixon_coles,0.6203672011776334,0.2594928748925535,0.12013992392981293,True
2025-10-10,Chile,Peru,False,2,1,home,2025-09-28,4804,dixon_coles,0.40953530213984335,0.36506537792430754,0.22539931993584922,True
2025-10-10,Canada,Australia,False,0,1,away,2025-09-28,4804,dixon_coles,0.38409870668943147,0.29443061091997147,0.3214706823905969,True
2025-10-10,Russia,Iran,False,2,1,home,2025-09-28,4804,dixon_coles,0.513766341591294,0.2820810958860813,0.2041525625226247,True
2025-10-10,Uzbekistan,Kuwait,False,2,0,home,2025-09-28,4804,dixon_coles,0.8134270334521393,0.14232662526445214,0.044246341283408534,True
2025-10-10,Jordan,Bolivia,True,0,1,away,2025-09-28,4804,dixon_coles,0.3204375105696347,0.2831081894195845,0.39645430001078075,True
2025-10-10,Japan,Paraguay,False,2,2,draw,2025-09-28,4804,dixon_coles,0.5024063346132499,0.2986774899805839,0.19891617540616635,True
2025-10-10,Uruguay,Dominican Republic,True,1,0,home,2025-09-28,4804,dixon_coles,0.9450873478299946,0.046198105373420624,0.008714546796584692,True
2025-10-10,United States,Ecuador,False,1,1,draw,2025-09-28,4804,dixon_coles,0.1868032024799941,0.3379000158868355,0.4752967816331704,True
2025-10-10,Togo,DR Congo,False,0,1,away,2025-09-28,4804,dixon_coles,0.1914238415692499,0.2699986494497626,0.5385775089809874,True
2025-10-10,South Sudan,Senegal,False,0,5,away,2025-09-28,4804,dixon_coles,0.025476391451358375,0.10683980119812232,0.8676838073505192,True
2025-10-10,Sudan,Mauritania,True,0,0,draw,2025-09-28,4804,dixon_coles,0.2922287743827584,0.42284379392546645,0.2849274316917751,True
2025-10-10,Lesotho,Nigeria,True,1,2,away,2025-09-28,4804,dixon_coles,0.08696070815805938,0.20629272009909286,0.7067465717428478,True
2025-10-10,South Korea,Brazil,False,0,5,away,2025-09-28,4804,dixon_coles,0.17043015358385447,0.2233264374858756,0.60624340893027,True
2025-10-11,Portugal,Republic of Ireland,False,1,0,home,2025-09-28,4804,dixon_coles,0.8567615490332161,0.10532405919842602,0.037914391768357765,True
2025-10-11,Serbia,Albania,False,0,1,away,2025-09-28,4804,dixon_coles,0.5235322971792732,0.3163267288781978,0.16014097394252896,True
2025-10-11,Latvia,Andorra,False,2,2,draw,2025-09-28,4804,dixon_coles,0.4999411060423006,0.3937019705156902,0.10635692344200932,True
2025-10-11,Estonia,Italy,False,1,3,away,2025-09-28,4804,dixon_coles,0.05013066468576233,0.12551852231423877,0.8243508129999988,True
2025-10-11,Norway,Israel,False,5,0,home,2025-09-28,4804,dixon_coles,0.8011602120761758,0.11348241545024709,0.08535737247357697,True
2025-10-11,Hungary,Armenia,False,2,0,home,2025-09-28,4804,dixon_coles,0.7525539962961254,0.1530589064394598,0.09438709726441487,True
2025-10-11,Mexico,Colombia,True,0,4,away,2025-09-28,4804,dixon_coles,0.13119393886797975,0.22166188685622495,0.6471441742757952,True
2025-10-11,Spain,Georgia,False,2,0,home,2025-09-28,4804,dixon_coles,0.8705097749806171,0.08764893393426183,0.04184129108512122,True
2025-10-11,Iraq,Indonesia,True,1,0,home,2025-09-28,4804,dixon_coles,0.5902087922867496,0.2592913590308973,0.15049984868235303,True
2025-10-11,United Arab Emirates,Oman,True,2,1,home,2025-09-28,4804,dixon_coles,0.4120402828498698,0.3447319106945131,0.24322780645561734,True
2025-10-11,Grenada,Cuba,False,2,0,home,2025-09-28,4804,dixon_coles,0.3032565316633651,0.2907172611136022,0.4060262072230328,True
2025-10-11,Bulgaria,Turkey,False,1,6,away,2025-09-28,4804,dixon_coles,0.1342817920924848,0.2031516539330504,0.6625665539744647,True
2025-10-12,Denmark,Greece,False,3,1,home,2025-09-28,4804,dixon_coles,0.45392898926085434,0.301353809626339,0.24471720111280665,True
2025-10-12,Faroe Islands,Czech Republic,False,2,1,home,2025-09-28,4804,dixon_coles,0.1014060284992177,0.22102313828617356,0.6775708332146088,True
2025-10-12,Romania,Austria,False,1,0,home,2025-09-28,4804,dixon_coles,0.25327700896745853,0.28239343254512667,0.46432955848741486,True
2025-10-12,San Marino,Cyprus,False,0,4,away,2025-09-28,4804,dixon_coles,0.05660681956822132,0.15906172129726773,0.784331459134511,True
2025-10-12,Lithuania,Poland,False,0,2,away,2025-09-28,4804,dixon_coles,0.09891682454433565,0.1958880601327444,0.7051951153229199,True
2025-10-12,Netherlands,Finland,False,4,0,home,2025-09-28,4804,dixon_coles,0.8650584726804279,0.09499165428397156,0.0399498730356005,True
2025-10-12,Scotland,Belarus,False,2,1,home,2025-09-28,4804,dixon_coles,0.7492467467057262,0.16675285088738098,0.08400040240689284,True
2025-10-12,Croatia,Gibraltar,False,3,0,home,2025-09-28,4804,dixon_coles,0.9962846759728897,0.0034365148316171388,0.00027880919549302225,True
2025-10-12,Ghana,Comoros,False,1,0,home,2025-09-28,4804,dixon_coles,0.6096544945986235,0.21589991420990348,0.17444559119147302,True
2025-10-12,Chad,Central African Republic,False,2,3,away,2025-09-28,4804,dixon_coles,0.2190348187997934,0.29901324198247053,0.48195193921773605,True
2025-10-12,Zambia,Niger,False,0,1,away,2025-09-28,4804,dixon_coles,0.5060232403965511,0.22356239487390844,0.2704143647295404,True
2025-10-12,Egypt,Guinea-Bissau,False,1,0,home,2025-09-28,4804,dixon_coles,0.8180107291339769,0.14352803132061223,0.03846123954541083,True
2025-10-12,Djibouti,Sierra Leone,True,1,2,away,2025-09-28,4804,dixon_coles,0.06461877259427706,0.12755892102227676,0.807822306383446,True
2025-10-12,Burkina Faso,Ethiopia,False,3,1,home,2025-09-28,4804,dixon_coles,0.7889532338209091,0.14004089367768738,0.07100587250140361,True
2025-10-12,Malta,Bosnia and Herzegovina,False,1,4,away,2025-09-28,4804,dixon_coles,0.1885416195548027,0.2895550915844977,0.5219032888606996,True
2025-10-12,Mali,Madagascar,False,4,1,home,2025-09-28,4804,dixon_coles,0.764459022661583,0.17356566336471702,0.061975313973700014,True
2025-10-13,Slovenia,Switzerland,False,0,0,draw,2025-09-28,4804,dixon_coles,0.2537881316999099,0.2731637333251887,0.4730481349749014,True
2025-10-13,Sweden,Kosovo,False,0,1,away,2025-09-28,4804,dixon_coles,0.5914166545566982,0.21047554791707357,0.1981077975262281,True
2025-10-13,Iceland,France,False,2,2,draw,2025-09-28,4804,dixon_coles,0.09580388305995922,0.16071455878090307,0.7434815581591377,True
2025-10-13,Honduras,Haiti,False,3,0,home,2025-09-28,4804,dixon_coles,0.442382436940038,0.2523761114366133,0.3052414516233487,True
2025-10-13,Wales,Belgium,False,2,4,away,2025-09-28,4804,dixon_coles,0.20531687529870346,0.2675350494564694,0.5271480752448271,True
2025-10-13,Slovakia,Luxembourg,False,2,0,home,2025-09-28,4804,dixon_coles,0.6834531839122392,0.23432662573270055,0.08222019035506022,True
2025-10-13,Costa Rica,Nicaragua,False,4,1,home,2025-09-28,4804,dixon_coles,0.746438445385688,0.17378694618441812,0.07977460842989367,True
2025-10-13,Ukraine,Azerbaijan,True,2,1,home,2025-09-28,4804,dixon_coles,0.8109223587871357,0.13777559703603282,0.05130204417683153,True
2025-10-13,Northern Ireland,Germany,False,0,1,away,2025-09-28,4804,dixon_coles,0.1536313011447554,0.20484771444225755,0.641520984412987,True
2025-10-13,North Macedonia,Kazakhstan,False,1,1,draw,2025-09-28,4804,dixon_coles,0.7085623471152064,0.19247577725050252,0.09896187563429124,True
2025-10-13,São Tomé and Príncipe,Malawi,True,1,0,home,2025-09-28,4804,dixon_coles,0.07811590527833576,0.16472144578585385,0.7571626489358104,True
2025-10-13,Equatorial Guinea,Liberia,False,1,1,draw,2025-09-28,4804,dixon_coles,0.5618368109878639,0.2750642190215103,0.16309896999062565,True
2025-10-13,Mauritius,Libya,False,0,0,draw,2025-09-28,4804,dixon_coles,0.10923516178645215,0.2241571959453587,0.6666076422681892,True
2025-10-13,Cameroon,Angola,False,0,0,draw,2025-09-28,4804,dixon_coles,0.4842926387885552,0.31345760800248923,0.20224975320895558,True
2025-10-13,Cape Verde,Eswatini,False,3,0,home,2025-09-28,4804,dixon_coles,0.7067097751934596,0.2058128900494656,0.08747733475707486,True
2025-10-13,Lesotho,Zimbabwe,True,1,0,home,2025-09-28,4804,dixon_coles,0.22331143662545755,0.34900557847816094,0.4276829848963815,True
2025-10-13,South Sudan,Togo,False,0,0,draw,2025-09-28,4804,dixon_coles,0.19848161558412283,0.27618400625263506,0.5253343781632422,True
2025-10-13,Uzbekistan,Uruguay,True,1,2,away,2025-09-28,4804,dixon_coles,0.12573740856114754,0.32736578788368076,0.5468968035551716,True
2025-10-13,Montenegro,Liechtenstein,False,2,1,home,2025-09-28,4804,dixon_coles,0.9075545628034022,0.08198260578546478,0.01046283141113305,True
2025-10-13,Tunisia,Namibia,False,3,0,home,2025-09-28,4804,dixon_coles,0.6373214637409412,0.27495407965148944,0.08772445660756956,True
2025-10-14,Bhutan,Lebanon,True,0,4,away,2025-09-28,4804,dixon_coles,0.009967295542887184,0.070456450657509,0.9195762537996037,True
2025-10-14,Philippines,Timor-Leste,False,3,1,home,2025-09-28,4804,dixon_coles,0.899110388886809,0.07592691041175754,0.024962700701433426,True
2025-10-14,Maldives,Tajikistan,False,0,3,away,2025-09-28,4804,dixon_coles,0.08248723626254109,0.15768305564941718,0.7598297080880417,True
2025-10-14,Portugal,Hungary,False,2,2,draw,2025-09-28,4804,dixon_coles,0.8341364715061097,0.11557510747638843,0.05028842101750185,True
2025-10-14,Andorra,Serbia,False,1,3,away,2025-09-28,4804,dixon_coles,0.025767779543526315,0.17852380069689683,0.795708419759577,True
2025-10-14,Italy,Israel,False,3,0,home,2025-09-28,4804,dixon_coles,0.7492938894833074,0.139171462130234,0.11153464838645852,True
2025-10-14,Estonia,Moldova,False,1,1,draw,2025-09-28,4804,dixon_coles,0.5249944633470957,0.26636856317037505,0.20863697348252938,True
2025-10-14,Yemen,Brunei,True,9,0,home,2025-09-28,4804,dixon_coles,0.8030390197644421,0.15001019064763987,0.04695078958791812,True
2025-10-14,Latvia,England,False,0,5,away,2025-09-28,4804,dixon_coles,0.020101365611364424,0.0870420689718637,0.8928565654167717,True
2025-10-14,India,Singapore,False,1,2,away,2025-09-28,4804,dixon_coles,0.5427570515706565,0.283554070233604,0.17368887819573958,True
2025-10-14,Afghanistan,Pakistan,True,1,1,draw,2025-09-28,4804,dixon_coles,0.6129056134385515,0.3310202031982854,0.05607418336316285,True
2025-10-14,Taiwan,Thailand,False,1,6,away,2025-09-28,4804,dixon_coles,0.11162058592384279,0.15208039793523262,0.7362990161409244,True
2025-10-14,Turkmenistan,Sri Lanka,False,2,1,home,2025-09-28,4804,dixon_coles,0.791149157329294,0.16406512951147595,0.04478571315923013,True
2025-10-14,Myanmar,Syria,False,0,3,away,2025-09-28,4804,dixon_coles,0.05265712906900247,0.1220600030820906,0.825282867848907,True
2025-10-14,Vietnam,Nepal,False,1,0,home,2025-09-28,4804,dixon_coles,0.8461319206579812,0.11941742167449941,0.03445065766751934,True
2025-10-14,Malaysia,Laos,False,5,1,home,2025-09-28,4804,dixon_coles,0.9152391525236557,0.060326854540371,0.024433992935973314,True
2025-10-14,Panama,Suriname,False,1,1,draw,2025-09-28,4804,dixon_coles,0.652266343677644,0.2252568896664838,0.12247676665587207,True
2025-10-14,El Salvador,Guatemala,False,0,1,away,2025-09-28,4804,dixon_coles,0.24415068834002301,0.3349417260617881,0.42090758559818875,True
2025-10-14,Curaçao,Trinidad and Tobago,False,1,1,draw,2025-09-28,4804,dixon_coles,0.542678757695954,0.24652995601141361,0.21079128629263252,True
2025-10-14,Jamaica,Bermuda,False,4,0,home,2025-09-28,4804,dixon_coles,0.920802304981635,0.05601817248383472,0.02317952253453046,True
2025-10-14,Turkey,Georgia,False,4,1,home,2025-09-28,4804,dixon_coles,0.45501791435276684,0.2326008166670492,0.31238126898018403,True
2025-10-14,Hong Kong,Bangladesh,False,1,1,draw,2025-09-28,4804,dixon_coles,0.735510881644439,0.20151042761907317,0.06297869073648761,True
2025-10-14,Spain,Bulgaria,False,4,0,home,2025-09-28,4804,dixon_coles,0.9814772797424864,0.015564155105368016,0.002958565152145708,True
2025-10-14,Republic of Ireland,Armenia,False,1,0,home,2025-09-28,4804,dixon_coles,0.6697852665886709,0.19724489603517878,0.1329698373761504,True
2025-10-14,Guinea,Botswana,True,2,2,draw,2025-09-28,4804,dixon_coles,0.4905586558880797,0.3189558978934101,0.19048544621851035,True
2025-10-14,Japan,Brazil,False,3,2,home,2025-09-28,4804,dixon_coles,0.3080999104071479,0.27303220659988725,0.4188678829929648,True
2025-10-14,Iran,Tanzania,True,2,0,home,2025-09-28,4804,dixon_coles,0.6087037340337104,0.2958748147847417,0.09542145118154782,True
2025-10-14,Canada,Colombia,True,0,0,draw,2025-09-28,4804,dixon_coles,0.13526811034801556,0.21965185746825622,0.6450800321837282,True
2025-10-14,South Korea,Paraguay,False,2,0,home,2025-09-28,4804,dixon_coles,0.35525420094911186,0.31710111154209614,0.3276446875087919,True
2025-10-14,Mexico,Ecuador,False,1,1,draw,2025-09-28,4804,dixon_coles,0.22818138857178558,0.35899859200944334,0.41282001941877117,True
2025-10-14,Norway,New Zealand,False,1,1,draw,2025-09-28,4804,dixon_coles,0.847815839211256,0.11279126930015146,0.03939289148859275,True
2025-10-14,Puerto Rico,Argentina,True,0,6,away,2025-09-28,4804,dixon_coles,0.00010749414717860486,0.0014042288323878132,0.9984882770204336,True
2025-10-14,Russia,Bolivia,False,3,0,home,2025-09-28,4804,dixon_coles,0.6618148074812207,0.21739535501223056,0.12078983750654879,True
2025-10-14,United States,Australia,False,2,1,home,2025-09-28,4804,dixon_coles,0.3098328723955407,0.2954019528392644,0.3947651747651949,True
2025-10-14,Qatar,United Arab Emirates,False,2,1,home,2025-09-28,4804,dixon_coles,0.34860402138336655,0.2530172387907215,0.39837873982591193,True
2025-10-14,Albania,Jordan,False,4,2,home,2025-09-28,4804,dixon_coles,0.445514494284197,0.32909507419971756,0.22539043151608554,True
2025-10-14,Senegal,Mauritania,False,4,0,home,2025-09-28,4804,dixon_coles,0.7736130539584932,0.17957007837281241,0.046816867668694515,True
2025-10-14,Saudi Arabia,Iraq,False,0,0,draw,2025-09-28,4804,dixon_coles,0.44614393346893666,0.32166074452991045,0.23219532200115284,True
2025-10-14,Algeria,Uganda,False,2,1,home,2025-09-28,4804,dixon_coles,0.8026333330611557,0.13494892744935053,0.062417739489493945,True
2025-10-14,Gabon,Burundi,False,2,0,home,2025-09-28,4804,dixon_coles,0.584168823537073,0.23337963346995236,0.1824515429929746,True
2025-10-14,Ivory Coast,Kenya,False,3,0,home,2025-09-28,4804,dixon_coles,0.7191254123206494,0.19863094472128603,0.08224364295806474,True
2025-10-14,Somalia,Mozambique,True,0,1,away,2025-09-28,4804,dixon_coles,0.049617665216069,0.15735820601205097,0.7930241287718801,True
2025-10-14,Morocco,Congo,False,1,0,home,2025-09-28,4804,dixon_coles,0.9829543618854474,0.014830016348939625,0.002215621765613143,True
2025-10-14,South Africa,Rwanda,False,3,0,home,2025-09-28,4804,dixon_coles,0.5506575084216803,0.3210347778410179,0.12830771373730193,True
2025-10-14,Nigeria,Benin,False,4,0,home,2025-09-28,4804,dixon_coles,0.5315751198900862,0.24556150753069084,0.22286337257922273,True
2025-10-14,Seychelles,Gambia,True,0,7,away,2025-09-28,4804,dixon_coles,0.00413880664745424,0.02327550159590062,0.972585691756645,True
2025-10-14,DR Congo,Sudan,False,1,0,home,2025-09-28,4804,dixon_coles,0.6289028737668299,0.2654071386507753,0.10568998758239494,True
2025-11-12,Cayman Islands,British Virgin Islands,False,1,2,away,2025-11-12,4981,dixon_coles,0.4165728393344149,0.35105496795197927,0.23237219271360593,True
2025-11-12,Antigua and Barbuda,Aruba,False,0,0,draw,2025-11-12,4981,dixon_coles,0.2224497905973688,0.28173173775455906,0.49581847164807213,True
2025-11-12,Barbados,Bonaire,True,3,2,home,2025-11-12,4981,dixon_coles,0.4781623553040272,0.26746482027790086,0.25437282441807174,True
2025-11-12,Dominica,Saint Martin,True,1,2,away,2025-11-12,4981,dixon_coles,0.2031648777144321,0.22173029992207968,0.5751048223634883,True
2025-11-12,Bahamas,Anguilla,True,1,2,away,2025-11-12,4981,dixon_coles,0.7034314905966432,0.19936282245426704,0.09720568694908965,True
2025-11-12,Cuba,Saint Lucia,True,3,0,home,2025-11-12,4981,dixon_coles,0.44270345470604905,0.29730470997608965,0.2599918353178615,True
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,False,2,0,home,2025-11-12,4981,dixon_coles,0.7877642337137027,0.12438597909741567,0.0878497871888817,True
2025-11-12,Saint Kitts and Nevis,Sint Maarten,False,0,0,draw,2025-11-12,4981,dixon_coles,0.5914552662263606,0.18607090468626214,0.22247382908737728,True
2025-11-12,Russia,Peru,False,1,1,draw,2025-11-12,4981,dixon_coles,0.49834397766318284,0.34767520121298284,0.15398082112383427,True
2025-11-12,Tunisia,Mauritania,False,1,1,draw,2025-11-12,4981,dixon_coles,0.6973822964551359,0.24170560640892033,0.060912097135943616,True
2025-11-13,Armenia,Hungary,False,0,1,away,2025-11-12,4981,dixon_coles,0.1673214577024728,0.211313304096168,0.6213652382013592,True
2025-11-13,Nicaragua,Honduras,False,2,0,home,2025-11-12,4981,dixon_coles,0.22782704408594892,0.3039341660850826,0.4682387898289684,True
2025-11-13,Haiti,Costa Rica,True,1,0,home,2025-11-12,4981,dixon_coles,0.20910666772475078,0.21755807776961963,0.5733352545056296,True
2025-11-13,Trinidad and Tobago,Jamaica,False,1,1,draw,2025-11-12,4981,dixon_coles,0.271574708234453,0.27630527453197284,0.4521200172335741,True
2025-11-13,Bermuda,Curaçao,False,0,7,away,2025-11-12,4981,dixon_coles,0.0972114940866443,0.14119694863837728,0.7615915572749784,True
2025-11-13,Suriname,El Salvador,False,4,0,home,2025-11-12,4981,dixon_coles,0.4903695519281005,0.33763507464833603,0.17199537342356347,True
2025-11-13,Papua New Guinea,Solomon Islands,False,1,0,home,2025-11-12,4981,dixon_coles,0.3635594603704567,0.24298504617344455,0.39345549345609876,True
2025-11-13,Iran,Cape Verde,True,0,0,draw,2025-11-12,4981,dixon_coles,0.5345099559826579,0.2745286557328611,0.19096138828448098,True
2025-11-13,Andorra,Albania,False,0,1,away,2025-11-12,4981,dixon_coles,0.0636140408953525,0.2807369057768878,0.6556490533277599,True
2025-11-13,England,Serbia,False,2,0,home,2025-11-12,4981,dixon_coles,0.6782929889894403,0.21384665843325945,0.10786035257730009,True
2025-11-13,Moldova,Italy,False,0,2,away,2025-11-12,4981,dixon_coles,0.025462290653423054,0.06925240848696193,0.9052853008596152,True
2025-11-13,Norway,Estonia,False,4,1,home,2025-11-12,4981,dixon_coles,0.9485240504821439,0.04068684887920865,0.010789100638647436,True
2025-11-13,Guatemala,Panama,False,2,3,away,2025-11-12,4981,dixon_coles,0.2788965360327784,0.2763819768959151,0.44472148707130643,True
2025-11-13,Azerbaijan,Iceland,False,0,2,away,2025-11-12,4981,dixon_coles,0.13206340291086874,0.19445986678917623,0.6734767302999551,True
2025-11-13,France,Ukraine,False,4,0,home,2025-11-12,4981,dixon_coles,0.7553566462433494,0.15178309829954673,0.09286025545710377,True
